county,state,fips,mean_hospitalized,median_hospitalized,std_hospitalized,min_hospitalized,max_hospitalized,weeks_of_data,file
Hemphill,TX,48211,0.40135135135135136,0.0,1.8446140215665152,0.0,12.7,74,by_state/TX/hemphill_48211.csv
Tyler,TX,48457,0.2918918918918919,0.0,1.235852183025754,0.0,6.1,74,by_state/TX/tyler_48457.csv
Jackson,TX,48239,0.0,0.0,0.0,0.0,0.0,74,by_state/TX/jackson_48239.csv
Bexar,TX,48029,466.8716216216216,306.1,343.0039112841695,125.8,1305.8,74,by_state/TX/bexar_48029.csv
Guadalupe,TX,48187,11.933783783783785,7.1,11.960795284721708,0.0,39.9,74,by_state/TX/guadalupe_48187.csv
Medina,TX,48325,0.3202702702702703,0.0,1.2085290198033207,0.0,5.7,74,by_state/TX/medina_48325.csv
Stonewall,TX,48433,0.05945945945945946,0.0,0.5114896104728048,0.0,4.4,74,by_state/TX/stonewall_48433.csv
Jasper,TX,48241,1.8675675675675674,0.0,3.623065685455552,0.0,13.3,74,by_state/TX/jasper_48241.csv
Moore,TX,48341,2.167567567567567,0.0,3.3523701739281893,0.0,11.0,74,by_state/TX/moore_48341.csv
Titus,TX,48449,7.1891891891891895,4.800000000000001,7.773287021228668,0.0,23.9,74,by_state/TX/titus_48449.csv
Collin,TX,48085,172.8189189189189,132.45,118.02152772708219,26.4,451.0,74,by_state/TX/collin_48085.csv
Jefferson,TX,48245,90.81891891891892,79.6,66.37644547491034,10.8,272.5,74,by_state/TX/jefferson_48245.csv
Howard,TX,48227,5.7527027027027025,4.95,6.618720295401499,0.0,23.7,74,by_state/TX/howard_48227.csv
Gray,TX,48179,5.495945945945946,5.1,6.814899856331907,0.0,28.7,74,by_state/TX/gray_48179.csv
Reagan,TX,48383,0.0,0.0,0.0,0.0,0.0,74,by_state/TX/reagan_48383.csv
Yoakum,TX,48501,2.324324324324324,0.0,3.2805700645112497,0.0,10.3,74,by_state/TX/yoakum_48501.csv
Wilbarger,TX,48487,3.07972972972973,0.0,4.309371111659814,0.0,15.4,74,by_state/TX/wilbarger_48487.csv
Washington,TX,48477,3.004054054054054,0.0,4.410089279038796,0.0,13.9,74,by_state/TX/washington_48477.csv
Franklin,PA,42055,42.60675675675675,32.15,34.65106427067872,0.0,119.2,74,by_state/PA/franklin_42055.csv
Westmoreland,PA,42129,58.25540540540539,50.65,37.90669923765019,5.4,154.79999999999998,74,by_state/PA/westmoreland_42129.csv
Chester,PA,42029,74.20540540540541,64.30000000000001,44.4841079576999,15.8,207.9,74,by_state/PA/chester_42029.csv
Adams,PA,42001,12.635135135135135,10.95,11.474228806060001,0.0,43.6,74,by_state/PA/adams_42001.csv
Lawrence,PA,42073,9.26891891891892,6.9,8.211183914698722,0.0,29.1,74,by_state/PA/lawrence_42073.csv
Indiana,PA,42063,15.094594594594595,10.0,13.031867073540772,0.0,48.0,74,by_state/PA/indiana_42063.csv
Clinton,PA,42035,2.0824324324324324,0.0,3.583766982246937,0.0,15.0,74,by_state/PA/clinton_42035.csv
Wyoming,PA,42131,0.0,0.0,0.0,0.0,0.0,61,by_state/PA/wyoming_42131.csv
Lehigh,PA,42077,110.09459459459458,95.15,79.1052877229064,14.7,311.5,74,by_state/PA/lehigh_42077.csv
Crawford,PA,42039,17.56216216216216,9.0,18.600550166430324,0.0,69.4,74,by_state/PA/crawford_42039.csv
Union,PA,42119,19.017567567567568,13.05,16.88760880019794,0.0,55.0,74,by_state/PA/union_42119.csv
Warren,PA,42123,3.7067567567567568,0.0,5.543065050962355,0.0,19.0,74,by_state/PA/warren_42123.csv
Montour,PA,42093,114.12297297297297,104.1,82.82781041016192,10.5,357.7,74,by_state/PA/montour_42093.csv
Cambria,PA,42021,30.612162162162164,23.65,26.06373091546215,0.0,106.0,74,by_state/PA/cambria_42021.csv
Beaver,PA,42007,22.19324324324324,22.0,15.702415232434882,0.0,71.30000000000001,74,by_state/PA/beaver_42007.csv
Mckean,PA,42083,0.122972972972973,0.0,0.7432891170926025,0.0,4.7,74,by_state/PA/mckean_42083.csv
Montgomery,PA,42091,156.14324324324326,129.2,116.90469022907705,18.0,472.8,74,by_state/PA/montgomery_42091.csv
Susquehanna,PA,42115,0.7770270270270271,0.0,2.0095353035579726,0.0,7.2,74,by_state/PA/susquehanna_42115.csv
Columbia,PA,42037,7.321621621621622,6.6,6.048848419107088,0.0,24.0,74,by_state/PA/columbia_42037.csv
Somerset,PA,42111,8.562162162162162,0.0,12.340363693300628,0.0,37.6,74,by_state/PA/somerset_42111.csv
Fayette,PA,42051,18.101351351351358,10.8,18.802174846829597,0.0,74.8,74,by_state/PA/fayette_42051.csv
Butler,PA,42019,22.25135135135135,16.75,19.138136947468702,0.0,62.1,74,by_state/PA/butler_42019.csv
Mifflin,PA,42087,20.487837837837837,11.2,17.93529429818157,0.0,56.6,74,by_state/PA/mifflin_42087.csv
Blair,PA,42013,45.83783783783784,33.5,38.49555285720109,0.0,159.1,74,by_state/PA/blair_42013.csv
Fulton,PA,42057,0.7189189189189189,0.0,1.8767266516045036,0.0,7.4,74,by_state/PA/fulton_42057.csv
York,PA,42133,97.3162162162162,78.75,68.68091802353365,11.0,256.0,74,by_state/PA/york_42133.csv
Erie,PA,42049,42.0918918918919,22.950000000000003,40.25840083097694,0.0,133.6,74,by_state/PA/erie_42049.csv
Philadelphia,PA,42101,388.60810810810807,300.6,223.83654307451633,87.8,970.3,74,by_state/PA/philadelphia_42101.csv
Greene,PA,42059,2.0770270270270266,0.0,3.0426892979144444,0.0,9.4,74,by_state/PA/greene_42059.csv
Washington,PA,42125,41.61486486486486,28.55,33.77962295073491,0.0,102.6,74,by_state/PA/washington_42125.csv
Potter,PA,42105,3.9121621621621623,0.0,6.001711004958656,0.0,21.3,74,by_state/PA/potter_42105.csv
Lancaster,PA,42071,74.22162162162162,63.550000000000004,54.14851791004874,6.6,192.4,74,by_state/PA/lancaster_42071.csv
Armstrong,PA,42005,8.74054054054054,5.85,8.262772079849439,0.0,23.6,74,by_state/PA/armstrong_42005.csv
Jefferson,PA,42065,4.290540540540541,0.0,6.599629896615912,0.0,27.1,74,by_state/PA/jefferson_42065.csv
Northampton,PA,42095,50.03648648648648,37.800000000000004,46.04277812668457,0.0,171.20000000000002,74,by_state/PA/northampton_42095.csv
Bedford,PA,42009,4.202702702702703,0.0,5.510363162657808,0.0,18.0,74,by_state/PA/bedford_42009.csv
Allegheny,PA,42003,259.0364864864865,221.9,201.83369430634997,12.4,825.2,74,by_state/PA/allegheny_42003.csv
Venango,PA,42121,10.071621621621622,5.95,11.38924655367281,0.0,34.4,74,by_state/PA/venango_42121.csv
Bucks,PA,42017,63.80270270270271,58.7,54.6717251130958,0.0,209.9,74,by_state/PA/bucks_42017.csv
Lycoming,PA,42081,26.61081081081081,16.65,26.20486500668362,0.0,89.8,74,by_state/PA/lycoming_42081.csv
Lebanon,PA,42075,20.362162162162164,17.95,14.52906112516644,0.0,54.7,74,by_state/PA/lebanon_42075.csv
Centre,PA,42027,22.244594594594595,18.0,16.523218548553366,0.0,64.1,74,by_state/PA/centre_42027.csv
Carbon,PA,42025,6.7783783783783775,5.5,8.5119620948512,0.0,53.4,74,by_state/PA/carbon_42025.csv
Clarion,PA,42031,4.05,0.0,6.010270889434483,0.0,21.4,74,by_state/PA/clarion_42031.csv
Mercer,PA,42085,19.337837837837835,10.5,19.903938501305568,0.0,61.7,74,by_state/PA/mercer_42085.csv
Clearfield,PA,42033,16.841891891891887,9.55,18.19224587758049,0.0,93.9,74,by_state/PA/clearfield_42033.csv
Bradford,PA,42015,27.666216216216217,25.6,19.30037459376008,0.0,66.3,74,by_state/PA/bradford_42015.csv
Lackawanna,PA,42069,48.766216216216215,44.800000000000004,32.15921554377479,5.4,116.6,74,by_state/PA/lackawanna_42069.csv
Cumberland,PA,42041,40.27972972972973,28.599999999999998,33.947876967652704,0.0,134.0,74,by_state/PA/cumberland_42041.csv
Wayne,PA,42127,5.6391891891891905,5.25,5.848704752232381,0.0,18.6,74,by_state/PA/wayne_42127.csv
Luzerne,PA,42079,97.04864864864865,96.4,68.0886453697371,6.0,247.3,74,by_state/PA/luzerne_42079.csv
Huntingdon,PA,42061,4.433783783783784,2.3,4.863120285528033,0.0,15.1,74,by_state/PA/huntingdon_42061.csv
Berks,PA,42011,159.80540540540542,155.9,84.18588026584247,31.7,353.6,74,by_state/PA/berks_42011.csv
Dauphin,PA,42043,101.13108108108108,85.75,71.32999892584087,9.0,257.7,74,by_state/PA/dauphin_42043.csv
Monroe,PA,42089,25.945945945945947,25.200000000000003,19.858307596564664,0.0,81.8,74,by_state/PA/monroe_42089.csv
Schuylkill,PA,42107,28.556756756756755,21.6,23.634755468369274,0.0,76.7,74,by_state/PA/schuylkill_42107.csv
Tioga,PA,42117,4.809459459459461,0.0,6.104033450215328,0.0,20.6,74,by_state/PA/tioga_42117.csv
Delaware,PA,42045,82.76486486486488,58.699999999999996,66.83581074488956,0.0,260.0,74,by_state/PA/delaware_42045.csv
Elk,PA,42047,1.677027027027027,0.0,2.7540031783040577,0.0,7.9,74,by_state/PA/elk_42047.csv
Bladen,NC,37017,0.0,0.0,0.0,0.0,0.0,74,by_state/NC/bladen_37017.csv
Pitt,NC,37147,7.5797297297297295,0.0,17.552418400516075,0.0,70.3,74,by_state/NC/pitt_37147.csv
Nash,NC,37127,21.66081081081081,24.15,10.660628082547579,4.7,42.4,74,by_state/NC/nash_37127.csv
Gaston,NC,37071,43.09189189189189,34.849999999999994,33.363222129948156,0.0,136.1,74,by_state/NC/gaston_37071.csv
Polk,NC,37149,1.0716216216216217,0.0,2.4027108132542376,0.0,7.9,74,by_state/NC/polk_37149.csv
Anson,NC,37007,1.4702702702702704,0.0,2.8225961880902912,0.0,9.0,74,by_state/NC/anson_37007.csv
Stokes,NC,37169,0.0,0.0,0.0,0.0,0.0,74,by_state/NC/stokes_37169.csv
Burke,NC,37023,13.127027027027026,9.45,11.068705698268248,0.0,46.1,74,by_state/NC/burke_37023.csv
Cherokee,NC,37039,1.7621621621621621,0.0,4.625056910503696,0.0,20.7,74,by_state/NC/cherokee_37039.csv
Lee,NC,37105,3.847297297297297,0.0,4.796751839711266,0.0,17.1,74,by_state/NC/lee_37105.csv
Wilkes,NC,37193,6.902702702702703,6.0,5.745158127536922,0.0,24.6,74,by_state/NC/wilkes_37193.csv
Union,NC,37179,36.54594594594594,28.200000000000003,22.55272780141483,5.6,91.7,74,by_state/NC/union_37179.csv
Hoke,NC,37093,4.13918918918919,0.0,5.339509432280813,0.0,17.1,74,by_state/NC/hoke_37093.csv
Iredell,NC,37097,31.521621621621634,19.05,27.561215901912874,0.0,97.8,74,by_state/NC/iredell_37097.csv
Scotland,NC,37165,16.355405405405406,14.9,10.550623456120833,0.0,39.9,74,by_state/NC/scotland_37165.csv
Chatham,NC,37037,0.6418918918918919,0.0,1.680020120293472,0.0,7.6,74,by_state/NC/chatham_37037.csv
Henderson,NC,37089,18.132432432432434,13.1,14.77993927460886,0.0,48.099999999999994,74,by_state/NC/henderson_37089.csv
Macon,NC,37113,2.397297297297297,0.0,3.7690147316493547,0.0,14.7,74,by_state/NC/macon_37113.csv
Surry,NC,37171,24.577027027027025,23.8,17.456886597285678,0.0,67.19999999999999,74,by_state/NC/surry_37171.csv
Alleghany,NC,37005,0.0,0.0,0.0,0.0,0.0,74,by_state/NC/alleghany_37005.csv
Alamance,NC,37001,22.7,18.6,13.546459882289016,7.0,63.7,74,by_state/NC/alamance_37001.csv
Lenoir,NC,37107,14.344594594594595,11.850000000000001,8.494948408526803,0.0,32.1,74,by_state/NC/lenoir_37107.csv
Washington,NC,37187,1.916216216216216,0.0,3.071255467132451,0.0,9.0,74,by_state/NC/washington_37187.csv
Edgecombe,NC,37065,2.062162162162162,0.0,4.128706809468152,0.0,14.1,74,by_state/NC/edgecombe_37065.csv
Swain,NC,37173,0.0,0.0,0.0,0.0,0.0,74,by_state/NC/swain_37173.csv
Rockingham,NC,37157,6.891891891891891,6.65,5.485316807742578,0.0,18.9,74,by_state/NC/rockingham_37157.csv
Ashe,NC,37009,1.7243243243243243,0.0,3.0142497560757904,0.0,14.7,74,by_state/NC/ashe_37009.csv
New Hanover,NC,37129,63.17972972972972,42.85,59.08024721414812,12.6,304.3,74,by_state/NC/new_hanover_37129.csv
Wilson,NC,37195,16.18783783783784,16.5,12.06564184240663,0.0,49.4,74,by_state/NC/wilson_37195.csv
Caldwell,NC,37027,12.710810810810809,9.5,10.695928908888236,0.0,40.7,74,by_state/NC/caldwell_37027.csv
Pender,NC,37141,0.6364864864864865,0.0,2.732582416725696,0.0,13.6,74,by_state/NC/pender_37141.csv
Montgomery,NC,37123,0.0,0.0,0.0,0.0,0.0,74,by_state/NC/montgomery_37123.csv
Carteret,NC,37031,5.84054054054054,5.1,6.3857272125092,0.0,22.9,74,by_state/NC/carteret_37031.csv
Columbus,NC,37047,8.42027027027027,5.3,9.90957720964414,0.0,41.3,74,by_state/NC/columbus_37047.csv
Duplin,NC,37061,6.621621621621622,5.199999999999999,6.895070112396869,0.0,24.4,74,by_state/NC/duplin_37061.csv
Forsyth,NC,37067,123.95405405405405,98.75,79.41581428583335,15.3,318.7,74,by_state/NC/forsyth_37067.csv
Craven,NC,37049,18.34054054054054,13.649999999999999,15.461786025588172,0.0,55.3,74,by_state/NC/craven_37049.csv
Davidson,NC,37057,14.575675675675672,12.65,12.156274785496423,0.0,41.5,74,by_state/NC/davidson_37057.csv
Avery,NC,37011,0.0,0.0,0.0,0.0,0.0,74,by_state/NC/avery_37011.csv
Brunswick,NC,37019,8.686486486486487,7.3,7.435389725012979,0.0,26.1,74,by_state/NC/brunswick_37019.csv
Johnston,NC,37101,24.666216216216217,18.549999999999997,14.828048920944562,5.7,68.3,74,by_state/NC/johnston_37101.csv
Orange,NC,37135,49.122972972972974,43.45,22.952843541853234,13.7,102.7,74,by_state/NC/orange_37135.csv
Lincoln,NC,37109,19.325675675675676,18.7,11.555856734992615,0.0,46.1,74,by_state/NC/lincoln_37109.csv
Transylvania,NC,37175,2.016216216216216,0.0,3.323062914043659,0.0,10.6,74,by_state/NC/transylvania_37175.csv
Pasquotank,NC,37139,10.668918918918921,8.15,9.323852541332574,0.0,31.0,74,by_state/NC/pasquotank_37139.csv
Watauga,NC,37189,4.2662162162162165,0.0,7.6342285635700815,0.0,26.7,74,by_state/NC/watauga_37189.csv
Wayne,NC,37191,23.144594594594594,19.75,12.78311323895593,4.1,55.9,74,by_state/NC/wayne_37191.csv
Wake,NC,37183,126.03918918918919,99.19999999999999,74.24764341552019,19.4,296.9,74,by_state/NC/wake_37183.csv
Jackson,NC,37099,5.156756756756757,2.05,6.108921862618956,0.0,19.4,74,by_state/NC/jackson_37099.csv
Rowan,NC,37159,25.47972972972973,19.85,16.83295023531477,0.0,71.9,74,by_state/NC/rowan_37159.csv
Halifax,NC,37083,8.47972972972973,7.3,7.683944829651722,0.0,30.6,74,by_state/NC/halifax_37083.csv
Guilford,NC,37081,125.20540540540541,103.25,80.74839646720655,20.4,349.09999999999997,74,by_state/NC/guilford_37081.csv
Stanly,NC,37167,11.944594594594593,10.75,8.013603876762877,0.0,33.4,74,by_state/NC/stanly_37167.csv
Robeson,NC,37155,13.527027027027028,9.2,11.28053599835657,0.0,46.9,74,by_state/NC/robeson_37155.csv
Mecklenburg,NC,37119,256.39864864864865,222.84999999999997,136.20130095454476,46.8,630.5,74,by_state/NC/mecklenburg_37119.csv
Randolph,NC,37151,6.2662162162162165,5.800000000000001,6.561307859666583,0.0,20.3,74,by_state/NC/randolph_37151.csv
Moore,NC,37125,14.493243243243244,7.9,17.422842281697292,0.0,75.1,74,by_state/NC/moore_37125.csv
Martin,NC,37117,0.9878378378378377,0.0,2.1070626638127345,0.0,7.7,74,by_state/NC/martin_37117.csv
Rutherford,NC,37161,12.952702702702704,12.3,7.7689621840534695,0.0,27.7,74,by_state/NC/rutherford_37161.csv
Chowan,NC,37041,2.4837837837837835,0.0,3.0499057711483673,0.0,8.1,74,by_state/NC/chowan_37041.csv
Cabarrus,NC,37025,70.97297297297297,67.94999999999999,35.06428264014184,12.3,155.3,74,by_state/NC/cabarrus_37025.csv
Catawba,NC,37035,43.579729729729735,30.150000000000002,36.9221727930734,4.6,130.7,74,by_state/NC/catawba_37035.csv
Haywood,NC,37087,7.525675675675675,6.4,7.7299109638993375,0.0,28.1,74,by_state/NC/haywood_37087.csv
Hertford,NC,37091,5.352702702702703,0.0,6.862948425311512,0.0,24.6,74,by_state/NC/hertford_37091.csv
Harnett,NC,37085,16.40945945945946,13.45,11.445285790538437,0.0,41.0,74,by_state/NC/harnett_37085.csv
Bertie,NC,37015,0.0,0.0,0.0,0.0,0.0,74,by_state/NC/bertie_37015.csv
Cleveland,NC,37045,34.6027027027027,31.7,22.357040342346473,0.0,81.0,74,by_state/NC/cleveland_37045.csv
Granville,NC,37077,1.4027027027027026,0.0,2.7190335195187587,0.0,10.9,74,by_state/NC/granville_37077.csv
Mitchell,NC,37121,1.527027027027027,0.0,3.153962382716113,0.0,11.1,74,by_state/NC/mitchell_37121.csv
Buncombe,NC,37021,38.00000000000001,26.65,37.90601932899131,0.0,140.9,74,by_state/NC/buncombe_37021.csv
Onslow,NC,37133,14.767567567567564,9.0,12.274096882304375,0.0,48.4,74,by_state/NC/onslow_37133.csv
Vance,NC,37181,5.235135135135136,4.800000000000001,5.277360081853724,0.0,19.4,74,by_state/NC/vance_37181.csv
Cumberland,NC,37051,40.564864864864866,33.150000000000006,26.066156257420904,0.0,106.6,74,by_state/NC/cumberland_37051.csv
Davie,NC,37059,0.8324324324324326,0.0,2.1905843411396098,0.0,8.3,74,by_state/NC/davie_37059.csv
Mcdowell,NC,37111,2.254054054054054,0.0,4.178391549656832,0.0,14.7,74,by_state/NC/mcdowell_37111.csv
Dare,NC,37055,0.0,0.0,0.0,0.0,0.0,74,by_state/NC/dare_37055.csv
Beaufort,NC,37013,6.705405405405404,6.65,6.093740149651708,0.0,24.7,74,by_state/NC/beaufort_37013.csv
Durham,NC,37063,70.56756756756758,62.3,36.80368916926637,20.1,171.3,74,by_state/NC/durham_37063.csv
Person,NC,37145,1.3216216216216217,0.0,2.4293451550296075,0.0,8.3,74,by_state/NC/person_37145.csv
Sampson,NC,37163,4.687837837837838,4.95,4.641001093667766,0.0,15.7,74,by_state/NC/sampson_37163.csv
Mountrail,ND,38061,0.0,0.0,0.0,0.0,0.0,73,by_state/ND/mountrail_38061.csv
Stutsman,ND,38093,0.6410958904109588,0.0,1.8968420844801759,0.0,8.9,73,by_state/ND/stutsman_38093.csv
Walsh,ND,38099,0.2958904109589041,0.0,1.8031945692270996,0.0,12.7,73,by_state/ND/walsh_38099.csv
Pierce,ND,38069,0.3986301369863014,0.0,1.4908510946105145,0.0,6.4,73,by_state/ND/pierce_38069.csv
Divide,ND,38023,0.0,0.0,0.0,0.0,0.0,74,by_state/ND/divide_38023.csv
Sioux,ND,38085,0.2859154929577465,0.0,1.1902335634713388,0.0,5.9,71,by_state/ND/sioux_38085.csv
Burleigh,ND,38015,49.59594594594594,44.25,27.887722241743848,11.4,113.4,74,by_state/ND/burleigh_38015.csv
Griggs,ND,38039,0.0,0.0,0.0,0.0,0.0,73,by_state/ND/griggs_38039.csv
Bottineau,ND,38009,0.10945945945945945,0.0,0.6612915795082158,0.0,4.1,74,by_state/ND/bottineau_38009.csv
Barnes,ND,38003,0.10945945945945945,0.0,0.6612915795082159,0.0,4.1,74,by_state/ND/barnes_38003.csv
Mckenzie,ND,38053,0.0,0.0,0.0,0.0,0.0,73,by_state/ND/mckenzie_38053.csv
Ramsey,ND,38071,0.46756756756756757,0.0,1.4920894706828975,0.0,6.6,74,by_state/ND/ramsey_38071.csv
Nelson,ND,38063,0.0,0.0,0.0,0.0,0.0,73,by_state/ND/nelson_38063.csv
Mercer,ND,38057,0.07260273972602739,0.0,0.6203180801394919,0.0,5.3,73,by_state/ND/mercer_38057.csv
Ward,ND,38101,21.726027397260275,13.9,27.810095226360495,0.0,214.9,73,by_state/ND/ward_38101.csv
Morton,ND,38059,0.0,0.0,0.0,0.0,0.0,73,by_state/ND/morton_38059.csv
Dickey,ND,38021,0.0,0.0,0.0,0.0,0.0,74,by_state/ND/dickey_38021.csv
Stark,ND,38089,2.618918918918919,0.0,3.4305507236168955,0.0,9.3,74,by_state/ND/stark_38089.csv
Cavalier,ND,38019,0.0,0.0,0.0,0.0,0.0,73,by_state/ND/cavalier_38019.csv
Williams,ND,38105,2.8270270270270275,0.0,3.501752879935454,0.0,13.2,74,by_state/ND/williams_38105.csv
Bowman,ND,38011,0.0,0.0,0.0,0.0,0.0,73,by_state/ND/bowman_38011.csv
Cass,ND,38017,67.55810810810813,56.65,42.645522036860704,7.1,177.3,74,by_state/ND/cass_38017.csv
Grand Forks,ND,38035,10.120270270270272,8.75,9.7875512172383,0.0,39.6,74,by_state/ND/grand_forks_38035.csv
Pembina,ND,38067,0.0,0.0,0.0,0.0,0.0,73,by_state/ND/pembina_38067.csv
Wells,ND,38103,0.11351351351351349,0.0,0.6859298906472704,0.0,4.3,74,by_state/ND/wells_38103.csv
Mcintosh,ND,38051,0.0,0.0,0.0,0.0,0.0,73,by_state/ND/mcintosh_38051.csv
Foster,ND,38031,0.06351351351351352,0.0,0.5463639020959509,0.0,4.7,74,by_state/ND/foster_38031.csv
Ransom,ND,38073,0.0,0.0,0.0,0.0,0.0,74,by_state/ND/ransom_38073.csv
Traill,ND,38097,0.0,0.0,0.0,0.0,0.0,74,by_state/ND/traill_38097.csv
Adams,ND,38001,0.3753424657534246,0.0,1.4116362474012802,0.0,6.3,73,by_state/ND/adams_38001.csv
Rolette,ND,38079,0.20410958904109588,0.0,1.0028346429779802,0.0,5.6,73,by_state/ND/rolette_38079.csv
Grant,ND,38037,0.0,0.0,0.0,0.0,0.0,73,by_state/ND/grant_38037.csv
Towner,ND,38095,0.0,0.0,0.0,0.0,0.0,73,by_state/ND/towner_38095.csv
Mclean,ND,38055,0.08108108108108109,0.0,0.6974858324629161,0.0,6.0,74,by_state/ND/mclean_38055.csv
Emmons,ND,38029,0.06621621621621622,0.0,0.5696134298447147,0.0,4.9,74,by_state/ND/emmons_38029.csv
Curry,NM,35009,9.231081081081081,8.3,8.85762461858408,0.0,29.4,74,by_state/NM/curry_35009.csv
Los Alamos,NM,35028,0.05945945945945946,0.0,0.5114896104728048,0.0,4.4,74,by_state/NM/los_alamos_35028.csv
Rio Arriba,NM,35039,2.7689189189189185,0.0,4.114589001452034,0.0,12.8,74,by_state/NM/rio_arriba_35039.csv
Lea,NM,35025,4.6378378378378375,0.0,6.211692525241228,0.0,22.4,74,by_state/NM/lea_35025.csv
Mckinley,NM,35031,5.435135135135136,2.0,7.322819137359235,0.0,25.0,74,by_state/NM/mckinley_35031.csv
Socorro,NM,35053,0.28243243243243243,0.0,1.0570517422449306,0.0,4.4,74,by_state/NM/socorro_35053.csv
Lincoln,NM,35027,3.0932432432432435,0.0,3.6774518828913476,0.0,12.1,74,by_state/NM/lincoln_35027.csv
Sierra,NM,35051,0.6743243243243243,0.0,1.7520290241865297,0.0,7.1,74,by_state/NM/sierra_35051.csv
Chaves,NM,35005,13.010810810810812,10.2,12.047412813461808,0.0,34.8,74,by_state/NM/chaves_35005.csv
Bernalillo,NM,35001,145.8918918918919,112.0,103.45195663020728,32.0,370.99999999999994,74,by_state/NM/bernalillo_35001.csv
Sandoval,NM,35043,10.412162162162161,7.85,10.077004239311236,0.0,35.6,74,by_state/NM/sandoval_35043.csv
Taos,NM,35055,2.204054054054054,0.0,3.5345046421714152,0.0,13.1,74,by_state/NM/taos_35055.csv
Quay,NM,35037,0.0,0.0,0.0,0.0,0.0,74,by_state/NM/quay_35037.csv
Santa Fe,NM,35049,14.506756756756756,11.55,13.868998947401932,0.0,49.400000000000006,74,by_state/NM/santa_fe_35049.csv
Grant,NM,35017,0.9472972972972974,0.0,2.0060335683948165,0.0,6.7,74,by_state/NM/grant_35017.csv
San Miguel,NM,35047,0.8027027027027028,0.0,1.8554601373682105,0.0,5.9,74,by_state/NM/san_miguel_35047.csv
Union,NM,35059,0.0,0.0,0.0,0.0,0.0,73,by_state/NM/union_35059.csv
San Juan,NM,35045,37.28378378378378,27.5,27.24506252630372,6.3,93.6,74,by_state/NM/san_juan_35045.csv
Eddy,NM,35015,6.918918918918919,5.85,7.330601568984555,0.0,21.799999999999997,74,by_state/NM/eddy_35015.csv
Roosevelt,NM,35041,1.085135135135135,0.0,2.4421909337377374,0.0,8.0,74,by_state/NM/roosevelt_35041.csv
Cibola,NM,35006,0.572972972972973,0.0,1.681184945559929,0.0,6.8,74,by_state/NM/cibola_35006.csv
Guadalupe,NM,35019,0.0,0.0,0.0,0.0,0.0,74,by_state/NM/guadalupe_35019.csv
Otero,NM,35035,5.632432432432433,5.35,5.919114801185956,0.0,21.3,74,by_state/NM/otero_35035.csv
Luna,NM,35029,0.06891891891891891,0.0,0.5928629575934783,0.0,5.1,74,by_state/NM/luna_35029.csv
Colfax,NM,35007,0.3297297297297297,0.0,1.246224954926725,0.0,5.6,74,by_state/NM/colfax_35007.csv
Do̱A Ana,NM,35013,34.29054054054054,27.65,28.983463253544542,0.0,104.1,74,by_state/NM/do̱a_ana_35013.csv
Hunterdon,NJ,34019,11.504054054054054,10.85,9.201316748968399,0.0,40.4,74,by_state/NJ/hunterdon_34019.csv
Passaic,NJ,34031,99.71756756756756,66.1,63.51077000266166,18.0,254.9,74,by_state/NJ/passaic_34031.csv
