county,state,fips,total_cases,total_deaths,cfr,cfr_percent,mean_daily_cfr,median_daily_cfr,std_daily_cfr,min_daily_cfr,max_daily_cfr
Webster,Kentucky,21233,2676,45,0.016816143497757848,1.6816143497757847,0.012271429323180476,0.014814387676853048,0.006029386067697062,0.0,0.02112676056338028
Noble,Oklahoma,40103,2022,34,0.016815034619188922,1.6815034619188922,0.011782350528776226,0.014035087719298246,0.006691432100271313,0.0,0.03278688524590164
Wexford,Michigan,26165,5056,85,0.016811708860759493,1.6811708860759493,0.04052887110163777,0.016517549896765314,0.05321700487082924,0.0,0.2727272727272727
Pike,Illinois,17149,3630,61,0.01680440771349862,1.6804407713498621,0.018909386044957316,0.022868217054263566,0.012131832750998073,0.0,0.03141671606401897
Atlantic,New Jersey,34001,48679,818,0.01680396064011175,1.6803960640111753,0.03547364383791814,0.02232424126360466,0.02109871201954186,0.0,0.07692307692307693
Franklin,Tennessee,47051,8630,145,0.016801853997682505,1.6801853997682505,0.017537131712156012,0.016700649796777194,0.009372771876417673,0.0,0.08333333333333333
Robeson,North Carolina,37155,27150,456,0.016795580110497237,1.6795580110497237,0.01632046845811752,0.01572344577641483,0.005840634368123508,0.0,0.03529411764705882
Sutton,Texas,48435,655,11,0.016793893129770993,1.6793893129770994,0.01774274671815824,0.016985138004246284,0.007274837303138448,0.0,0.038461538461538464
Dallas,Arkansas,05039,1191,20,0.016792611251049538,1.6792611251049538,0.01544445226731389,0.01701701701701702,0.008572849006677001,0.0,0.03333333333333333
Fairfield,Connecticut,09001,140261,2355,0.01679012697756326,1.6790126977563258,0.03994289260985318,0.025570045123553816,0.024588278641759193,0.0,0.08301134991547936
Hall,Georgia,13139,41701,700,0.01678616819740534,1.678616819740534,0.015440661777329018,0.016380619674285977,0.0037928458264026785,0.0,0.020552799433026223
Halifax,North Carolina,37083,8708,146,0.016766192007349565,1.6766192007349565,0.016574856281083548,0.018036072144288578,0.005089351057479084,0.0,0.03571428571428571
Broadwater,Montana,30007,1014,17,0.016765285996055226,1.6765285996055226,0.007367232898374046,0.009487666034155597,0.006685379128153281,0.0,0.020656136087484813
Ramsey,North Dakota,38071,2625,44,0.016761904761904763,1.6761904761904762,0.023164030585384625,0.017271157167530225,0.02836662821170706,0.0,0.14285714285714285
Prince Edward,Virginia,51147,3223,54,0.016754576481538937,1.6754576481538936,0.01852080428865671,0.016564706029085288,0.011252125677054243,0.0,0.125
Jay,Indiana,18075,3702,62,0.016747703943814155,1.6747703943814154,0.01157193336487949,0.0160540065390794,0.007561476762098517,0.0,0.025362318840579712
Mississippi,Arkansas,05093,9442,158,0.01673374285109087,1.6733742851090871,0.01824548598515179,0.018417462482946793,0.0068067446313715314,0.0,0.0319693094629156
Ward,Texas,48475,2092,35,0.016730401529636712,1.6730401529636711,0.01391693289764049,0.01577701923443912,0.006091505172385369,0.0,0.02702702702702703
Crawford,Arkansas,05033,11536,193,0.01673023578363384,1.6730235783633842,0.011968540318333946,0.015003248093839107,0.0058517304910532765,0.0,0.016929862000284537
Humphreys,Tennessee,47085,3527,59,0.01672809753331443,1.6728097533314432,0.021089075415711048,0.014423076923076924,0.0202183605374664,0.0,0.1111111111111111
Bon Homme,South Dakota,46009,1854,31,0.016720604099244876,1.6720604099244876,0.01182483118597694,0.016644474034620507,0.007781630668964374,0.0,0.02631578947368421
Forest,Pennsylvania,42053,1854,31,0.016720604099244876,1.6720604099244876,0.012799514340128056,0.014566642388929352,0.012755256444631822,0.0,0.06666666666666667
Cannon,Tennessee,47015,2991,50,0.01671681711802073,1.671681711802073,0.009439765108166319,0.014023146464421403,0.007122228167223297,0.0,0.017270194986072424
Muskegon,Michigan,26121,31612,528,0.01670251803112742,1.670251803112742,0.03112291612864024,0.023353161489314826,0.023361630640105564,0.0,0.3333333333333333
West Baton Rouge,Louisiana,22121,4731,79,0.016698372437116887,1.6698372437116888,0.048509215815481406,0.02155504234026174,0.05137640765141211,0.0,0.25
Lafourche,Louisiana,22057,19232,321,0.016690931780366056,1.6690931780366056,0.030666550417912115,0.02163556037821733,0.019895236524693428,0.0,0.09149484536082474
Scott,Missouri,29201,8036,134,0.016674962667994026,1.6674962667994027,0.02379287216705854,0.017845762437077563,0.018104660591461236,0.0,0.09090909090909091
Somervell,Texas,48425,1561,26,0.016655989750160152,1.6655989750160152,0.01426939725734011,0.012974976830398516,0.0089609420074664,0.0,0.03787878787878788
Ottawa,Kansas,20143,901,15,0.016648168701442843,1.6648168701442843,0.008491133164962889,0.0,0.010533194974720864,0.0,0.023679417122040074
Warren,Tennessee,47177,9131,152,0.016646588544518674,1.6646588544518675,0.010088557907358013,0.012396853468763784,0.005357354907607203,0.0,0.016646588544518674
Franklin,Illinois,17055,8545,142,0.016617905207723816,1.6617905207723815,0.01208595728548418,0.016435306335873083,0.007706114285973834,0.0,0.019823788546255508
Brown,Ohio,39015,8064,134,0.016617063492063492,1.6617063492063493,0.024051098158890866,0.01433873728530112,0.0520838152272487,0.0,0.5
Lake,Indiana,18089,84637,1406,0.01661211999480133,1.6612119994801329,0.02571745289101396,0.018824731012379595,0.013138827004379116,0.0,0.05878119001919386
McIntosh,North Dakota,38051,542,9,0.016605166051660517,1.6605166051660518,0.0211655093921282,0.019830028328611898,0.01608192358725913,0.0,0.09090909090909091
Dinwiddie,Virginia,51053,3735,62,0.016599732262382864,1.6599732262382865,0.01690491631216297,0.01842266139657444,0.007959570273525677,0.0,0.03349282296650718
Russell,Virginia,51167,4641,77,0.016591251885369532,1.6591251885369533,0.013175544089629995,0.01609935602575897,0.006558444673181475,0.0,0.02631578947368421
Pike,Missouri,29163,3196,53,0.01658322903629537,1.658322903629537,0.015886792602167736,0.014080694235799203,0.011574451024609309,0.0,0.08333333333333333
Van Buren,Michigan,26159,12731,211,0.016573717696960175,1.6573717696960175,0.022826324292618733,0.018585960065302023,0.011545041053763121,0.0,0.09090909090909091
Pike,Indiana,18125,2776,46,0.016570605187319884,1.6570605187319885,0.018882771987693454,0.022537025112685124,0.012148067676642654,0.0,0.05454545454545454
St. Francois,Missouri,29187,13760,228,0.016569767441860464,1.6569767441860463,0.015360407613365011,0.012629363269601825,0.01290253612019992,0.0,0.06666666666666667
Kingman,Kansas,20095,1449,24,0.016563146997929608,1.6563146997929608,0.014645614511205633,0.016973125884016973,0.006444814156869003,0.0,0.026785714285714284
Marion,Missouri,29127,6160,102,0.016558441558441557,1.6558441558441557,0.010990230115007885,0.012263099219620958,0.0056066786877581685,0.0,0.022364217252396165
Marshall,Indiana,18099,10086,167,0.01655760460043625,1.6557604600436249,0.018213449096306653,0.01851250601250601,0.006131584468306089,0.0,0.04
Warren,New Jersey,34041,16862,279,0.01654607994306725,1.6546079943067251,0.05680689768175211,0.03125,0.04195043115396153,0.0,0.1330739299610895
Haskell,Oklahoma,40061,1934,32,0.016546018614270942,1.6546018614270943,0.010160069944709763,0.012658227848101266,0.005760556497383484,0.0,0.025806451612903226
Marlboro,South Carolina,45069,5198,86,0.01654482493266641,1.6544824932666409,0.013125367114717708,0.01580135440180587,0.005076102536966758,0.0,0.019230769230769232
Gentry,Missouri,29075,1693,28,0.016538688718251624,1.6538688718251624,0.040355633547535595,0.024330900243309004,0.0383859244132691,0.0,0.16666666666666666
Litchfield,Connecticut,09005,22448,371,0.016527084818246614,1.6527084818246613,0.041846941699936295,0.0249172564780551,0.02986400012614928,0.0,0.09714285714285714
Hancock,Ohio,39063,12894,213,0.016519311307584925,1.6519311307584925,0.017240229762933115,0.01748816821726724,0.0060572703716631655,0.0,0.058823529411764705
Wallowa,Oregon,41063,787,13,0.016518424396442185,1.6518424396442184,0.024794975848888498,0.026737967914438502,0.014749729224101532,0.0,0.058823529411764705
Tippah,Mississippi,28139,5212,86,0.01650038372985418,1.650038372985418,0.04043919402921725,0.023489345064544382,0.04132323498644493,0.0,0.17857142857142858
Cascade,Montana,30013,17154,283,0.016497609886906843,1.6497609886906843,0.02781993286509591,0.017931858936043037,0.03296421437557926,0.0,0.15384615384615385
Hood River,Oregon,41027,2304,38,0.016493055555555556,1.6493055555555556,0.013995643355118641,0.017737296260786194,0.01147269441864449,0.0,0.027698185291308502
Deer Lodge,Montana,30023,1698,28,0.016489988221436984,1.6489988221436984,0.009305165796056374,0.01288659793814433,0.0067909621893774445,0.0,0.017870439314966492
Gallia,Ohio,39053,5155,85,0.016488845780795344,1.6488845780795343,0.05465362110597502,0.020103344010769846,0.12252565267618769,0.0,1.0
Hardin,Kentucky,21093,20816,343,0.016477709454265948,1.6477709454265947,0.013773412354609662,0.014272834738925173,0.0071824755712774505,0.0,0.03759398496240601
Erath,Texas,48143,6616,109,0.01647521160822249,1.647521160822249,0.021413986225282143,0.015971889474524836,0.023901261359057745,0.0,0.3333333333333333
Lake,Tennessee,47095,2065,34,0.01646489104116223,1.6464891041162228,0.009946921732992995,0.01508856506797017,0.006954585872930547,0.0,0.017919075144508672
Marshall,Alabama,01095,19507,321,0.016455631311836777,1.6455631311836778,0.014342944676871396,0.01582591493570722,0.004571981270518876,0.0,0.032520325203252036
Johnson,Indiana,18081,30873,508,0.016454507174553816,1.6454507174553816,0.04209768472422263,0.02211511199319535,0.037220615980123675,0.0,0.3333333333333333
Harvey,Kansas,20079,6383,105,0.016449945166849445,1.6449945166849445,0.022810152689825978,0.017171129220023285,0.02787978668206669,0.0,0.13333333333333333
Cattaraugus,New York,36009,11497,189,0.016439071062016176,1.6439071062016177,0.02073766472868045,0.016405129665081987,0.009656789850051382,0.0,0.04950495049504951
Crook,Oregon,41013,3650,60,0.01643835616438356,1.643835616438356,0.017067991677441625,0.017497982378048275,0.009286555841414447,0.0,0.058823529411764705
Sedgwick,Colorado,08115,365,6,0.01643835616438356,1.643835616438356,0.022927602579968405,0.012738853503184714,0.024769094828802934,0.0,0.09090909090909091
Bladen,North Carolina,37017,5962,98,0.016437437101643745,1.6437437101643744,0.013800571102699544,0.013721783880124343,0.004430579045975977,0.0,0.030303030303030304
Clark,Illinois,17023,3287,54,0.016428354122299968,1.6428354122299968,0.01739290939850797,0.019798601020511605,0.01044939550774807,0.0,0.056782334384858045
Orange,California,06059,358569,5890,0.01642640607526027,1.6426406075260271,0.017553643044786467,0.017852248707542248,0.004765797639335117,0.0,0.027007497064402492
Tyler,West Virginia,54095,1522,25,0.0164257555847569,1.64257555847569,0.008074103830017249,0.007079668195373781,0.0069720759579316,0.0,0.01756756756756757
Ripley,Indiana,18137,6276,103,0.016411727214786488,1.641172721478649,0.025471072077573178,0.020196353436185133,0.014160329079420306,0.0,0.07017543859649122
Richland,Ohio,39139,24142,396,0.01640294921713197,1.6402949217131968,0.016278451399691436,0.016761077054395904,0.0045406713214225045,0.0,0.037037037037037035
Sioux,Nebraska,31165,61,1,0.01639344262295082,1.639344262295082,0.00975957141163776,0.0,0.013180552040133313,0.0,0.03225806451612903
McCreary,Kentucky,21147,4151,68,0.016381594796434595,1.6381594796434595,0.008892847713544106,0.012688821752265862,0.007059071084753849,0.0,0.01693227091633466
Black Hawk,Iowa,19013,24357,399,0.01638132774972287,1.6381327749722872,0.017859460236043956,0.018698141872151457,0.005242840451522312,0.0,0.030335861321776816
Bartow,Georgia,13015,22953,376,0.01638130091926981,1.638130091926981,0.027593053652942085,0.01654510744529835,0.02258226552175499,0.0,0.10546875
Kershaw,South Carolina,45055,13317,218,0.016370053315311255,1.6370053315311255,0.0203444350879629,0.01855287569573284,0.008093516669232234,0.0,0.048
Lehigh,Pennsylvania,42077,63964,1047,0.016368582327559254,1.6368582327559253,0.033487545562807246,0.023836126629422718,0.019783802019679345,0.0,0.07393258426966293
St. Louis city,Missouri,29510,38978,638,0.01636820770691159,1.636820770691159,0.027046366165646717,0.0200857243732913,0.014675744576657495,0.0,0.06735751295336788
Jefferson,Kansas,20087,3238,53,0.016368128474366892,1.6368128474366892,0.013097655041788562,0.017766497461928935,0.00850048953905128,0.0,0.022434099831744252
Fremont,Wyoming,56013,9719,159,0.016359707788867167,1.6359707788867168,0.016817027461349478,0.016203703703703703,0.0074225236530115575,0.0,0.07017543859649122
Lynchburg city,Virginia,51680,13205,216,0.016357440363498676,1.6357440363498676,0.013764283557557438,0.01517619237793965,0.005432458635193008,0.0,0.023255813953488372
Hardee,Florida,12049,6298,103,0.01635439822165767,1.635439822165767,0.010000625382854147,0.010327022375215147,0.004774946427315015,0.0,0.016921307704944964
Muscatine,Iowa,19139,7277,119,0.016352892675553114,1.6352892675553115,0.03082233938726785,0.02143004327220276,0.018187948113384957,0.0,0.07557117750439367
Clark,Ohio,39023,25201,412,0.016348557596920756,1.6348557596920756,0.019229093288326792,0.021126845265595003,0.006528865641812892,0.0,0.06060606060606061
Leelanau,Michigan,26089,2509,41,0.01634117178158629,1.634117178158629,0.010270020477903121,0.014059753954305799,0.006446316833020661,0.0,0.017142857142857144
Oneida,Idaho,16071,612,10,0.016339869281045753,1.6339869281045754,0.008092907898371287,0.010050251256281407,0.005730683136288064,0.0,0.017699115044247787
Doniphan,Kansas,20043,1775,29,0.016338028169014085,1.6338028169014085,0.010073459226344717,0.007530932787018068,0.00928963708539098,0.0,0.02383419689119171
Duval,Florida,12031,176849,2889,0.016335970234493832,1.6335970234493833,0.01512307814329272,0.014201847886462643,0.007124974234608158,0.0,0.08
Alexander,North Carolina,37003,7285,119,0.01633493479752917,1.633493479752917,0.012917409025622167,0.01679183029986421,0.006792507770115436,0.0,0.02048975512243878
Asotin,Washington,53003,3185,52,0.0163265306122449,1.6326530612244898,0.03456976224162099,0.020473121816532602,0.030660616616548442,0.0,0.11764705882352941
Butler,Kentucky,21031,2636,43,0.016312594840667678,1.6312594840667678,0.026745780594893236,0.01861083621969322,0.015553229356047383,0.0,0.125
Seminole,Georgia,13253,1594,26,0.01631116687578419,1.631116687578419,0.02364845423085485,0.019791666666666666,0.013410333577212382,0.0,0.1
Trinity,California,06105,1043,17,0.016299137104506232,1.6299137104506232,0.007573907183949691,0.008875739644970414,0.006492888624200816,0.0,0.019230769230769232
Hancock,Mississippi,28045,8103,132,0.01629026286560533,1.629026286560533,0.041860077082724996,0.02281923469277524,0.04311702586369343,0.0,0.5
Henry,Missouri,29083,4053,66,0.01628423390081421,1.6284233900814211,0.05704106682205615,0.018885741265344664,0.12308398648705303,0.0,1.0
Los Angeles,California,06037,1697286,27637,0.01628305424071135,1.6283054240711348,0.022067331323100348,0.019281508727693367,0.009023522059672407,0.0,0.04863909727819456
Shelby,Tennessee,47157,166471,2708,0.016267097572550175,1.6267097572550175,0.015708935943127365,0.01583380864212899,0.00380048789127786,0.0,0.023407223686250193
Anderson,Kansas,20003,1414,23,0.016265912305516265,1.6265912305516266,0.008672921080969783,0.0,0.010062600556556894,0.0,0.021839080459770115
Nance,Nebraska,31125,615,10,0.016260162601626018,1.6260162601626018,0.014511787708776654,0.018975332068311195,0.011065393340177598,0.0,0.027932960893854747
Fleming,Kentucky,21069,2584,42,0.016253869969040248,1.6253869969040249,0.009380919073515837,0.012897285094754352,0.008379017800153356,0.0,0.02040816326530612
Neosho,Kansas,20133,3384,55,0.016252955082742316,1.6252955082742315,0.009700304340885103,0.01092896174863388,0.008480087685205513,0.0,0.019910605444941082
Lincoln,West Virginia,54043,3508,57,0.016248574686431014,1.6248574686431014,0.010339649092961459,0.012903225806451613,0.005904766425146816,0.0,0.01646843549862763
Boyd,Nebraska,31015,308,5,0.016233766233766232,1.6233766233766231,0.011522967482200892,0.014545454545454545,0.00724123782082608,0.0,0.022727272727272728
Ashley,Arkansas,05003,3390,55,0.016224188790560472,1.6224188790560472,0.015454969417676753,0.01680672268907563,0.006239406500081795,0.0,0.03225806451612903
Antrim,Michigan,26009,3153,51,0.016175071360608945,1.6175071360608944,0.011264083271445173,0.01544231869838934,0.009104094926163441,0.0,0.1
Garfield,Utah,49017,742,12,0.016172506738544475,1.6172506738544474,0.02186002317814326,0.021231422505307854,0.01446564870453967,0.0,0.1
Lake,California,06033,7239,117,0.016162453377538334,1.6162453377538335,0.012561379278689878,0.01311680199875078,0.006213266854344009,0.0,0.024861878453038673
