county,state,fips,n_daily_points,n_ma_points,mean_pih,median_pih,std_pih,min_pih,max_pih,percentile_25,percentile_75,percentile_95,pih_range_lower,pih_range_upper,pih_iqr
Okeechobee,FL,12093,511,505,0.09858503147798946,0.08155175261671922,0.09516656603955925,0.0,0.41872955346467133,0.010897321145783845,0.1341913124482435,0.3082446252934709,0.010897321145783845,0.1341913124482435,0.12329399130245966
Conecuh,AL,01035,511,505,0.09847875138601758,0.0,0.1757801746645218,0.0,1.1440664855118727,0.0,0.13120114774590713,0.4573341371484398,0.0,0.13120114774590713,0.13120114774590713
Daniels,MT,30019,511,505,0.09846838735398973,0.0,0.40760126652807693,0.0,2.5743463476594655,0.0,0.0,0.6366711656298303,0.0,0.0,0.0
Nassau,NY,36059,511,505,0.0983710483373585,0.07906412832760908,0.0449072012312728,0.05090789959001564,0.23165627364282107,0.06697444945966964,0.11512805434156101,0.20534419953554892,0.06697444945966964,0.11512805434156101,0.04815360488189137
Cooke,TX,48097,511,505,0.09836922738067845,0.04139282365636026,0.1484192441896782,0.0,0.804903170022866,0.0,0.1383391247062216,0.4036693418420979,0.0,0.1383391247062216,0.1383391247062216
Linn,IA,19113,511,505,0.0981058060063744,0.08267926935729301,0.06695381022353658,0.0,0.4301684437394166,0.056187460769786805,0.11504063078472922,0.2080362978067303,0.056187460769786805,0.11504063078472922,0.05885317001494241
Orange,NY,36071,511,505,0.09760457378938205,0.08408550271481001,0.04827021132034153,0.0,0.2657397911446914,0.0646501328476463,0.11483658106311177,0.19536593816745235,0.0646501328476463,0.11483658106311177,0.05018644821546547
Carter,MT,30011,452,446,0.09755059020560106,0.0,0.5153888474215275,0.0,4.346017038483246,0.0,0.0,0.12129505014355813,0.0,0.0,0.0
Medina,OH,39103,511,505,0.09753812168641192,0.06473032260269378,0.08572711448964972,0.0,0.4259207662911715,0.04963546311182471,0.10784683250214064,0.32337117550191824,0.04963546311182471,0.10784683250214064,0.05821136939031593
Forsyth,GA,13117,511,505,0.09743867756570102,0.08566988722266834,0.0612301578956341,0.0,0.37307715443149964,0.06195214521261112,0.11332989986951722,0.2231597417865889,0.06195214521261112,0.11332989986951722,0.0513777546569061
Brown,WI,55009,511,505,0.09729676261361594,0.08527138428381835,0.05275298055011274,0.0,0.3665828293709179,0.06943190983128646,0.11770532745860017,0.16472624476716285,0.06943190983128646,0.11770532745860017,0.048273417627313714
Benton,WA,53005,511,505,0.09722793884308478,0.08381509102518725,0.04359125971454446,0.023164945549745825,0.2081919088535123,0.06300183422316237,0.13637595558969293,0.17562058243543188,0.06300183422316237,0.13637595558969293,0.07337412136653056
Dupage,IL,17043,511,505,0.09716239204422528,0.07533812481892846,0.048303539963110424,0.03408276903286162,0.2441412794851688,0.06488034078203707,0.11699798644706312,0.19645735894068833,0.06488034078203707,0.11699798644706312,0.05211764566502605
Henderson,NC,37089,511,505,0.0971360573283096,0.08509733090933781,0.10182451877012648,0.0,0.7692064459125852,0.03869096990101943,0.11872542152052672,0.2120357314962813,0.03869096990101943,0.11872542152052672,0.08003445161950729
Wexford,MI,26165,511,505,0.09703884236847632,0.07061051885388472,0.1304023198003427,0.0,1.118688310120584,0.0,0.11707387863689467,0.3099193552481515,0.0,0.11707387863689467,0.11707387863689467
Otsego,NY,36077,511,505,0.09679022015830237,0.09694711119795864,0.09848529966884371,0.0,0.5167634296894121,0.0,0.12946796288034343,0.2929869565364378,0.0,0.12946796288034343,0.12946796288034343
Wilbarger,TX,48487,511,505,0.09672369684262434,0.0,0.16792109488186122,0.0,0.8932645131080771,0.0,0.13410654746734194,0.4194532904878126,0.0,0.13410654746734194,0.13410654746734194
Jackson,IN,18071,511,505,0.09545941083951502,0.08102535389848732,0.09242224738977592,0.0,0.5544951416326308,0.02935640468959459,0.13096965509879632,0.27337056139418936,0.02935640468959459,0.13096965509879632,0.10161325040920173
Tangipahoa,LA,22105,511,505,0.09539087363701698,0.08302023220764188,0.06125918934724164,0.0,0.38786390707817814,0.05400707329659586,0.11965645520429417,0.22438226302448205,0.05400707329659586,0.11965645520429417,0.06564938190769831
Rowan,NC,37159,511,505,0.09533458216684289,0.08196499960237613,0.06571179030695999,0.0,0.37031647055145633,0.05227468801127676,0.10552651886722716,0.22941997692170182,0.05227468801127676,0.10552651886722716,0.05325183085595041
Kane,IL,17089,511,505,0.09527630949900485,0.08642323544352375,0.04034778512328645,0.02654201374731437,0.20805522690704192,0.06506364980112812,0.11573806984807751,0.18504450494327393,0.06506364980112812,0.11573806984807751,0.05067442004694939
Suffolk,MA,25025,511,505,0.09500821162794114,0.08158277638410841,0.04619686538593767,0.0,0.24665467283171058,0.06256344482268923,0.11484017483535502,0.18642392727098508,0.06256344482268923,0.11484017483535502,0.05227673001266579
Franklin City,VA,51620,511,505,0.09470471007402066,0.0,0.13007098856847155,0.0,0.5635900505078283,0.0,0.1869218792318647,0.3805229685353961,0.0,0.1869218792318647,0.1869218792318647
Marinette,WI,55075,511,505,0.0946901326167384,0.06476413334862618,0.12328939282225196,0.0,0.6273177270469518,0.0,0.1269723195057344,0.3891556437905839,0.0,0.1269723195057344,0.1269723195057344
Delaware,PA,42045,511,505,0.09454593940971728,0.08362210355219127,0.045649102778406316,0.0,0.20227896012401506,0.058523906062627314,0.1264263320884224,0.18343551950481435,0.058523906062627314,0.1264263320884224,0.0679024260257951
Black Hawk,IA,19013,511,505,0.0944077666501926,0.08951223758518813,0.04250519738629888,0.0,0.19424673159403266,0.059011152973464306,0.12002336923268171,0.17716465179020302,0.059011152973464306,0.12002336923268171,0.061012216259217406
Cascade,MT,30013,511,505,0.09405808116665336,0.06412385035476056,0.09312345968285873,0.0,0.38273826252473847,0.034504219951144256,0.10955854743751912,0.3275467968604974,0.034504219951144256,0.10955854743751912,0.07505432748637486
Atascosa,TX,48013,511,505,0.09390520408680669,0.05222311957541264,0.11726413608270742,0.0,0.6138820441458153,0.0,0.13540884477858087,0.3468486602130381,0.0,0.13540884477858087,0.13540884477858087
Carver,MN,27019,511,505,0.09388438430638729,0.05655805269532947,0.11712322397470432,0.0,0.7309757373498476,0.043503690651575895,0.09558290286634488,0.25924722039401976,0.043503690651575895,0.09558290286634488,0.05207921221476899
Christian,KY,21047,511,505,0.09381646780893671,0.08428634152487115,0.06487198653806427,0.0,0.32812356872268106,0.054950437963181324,0.12158014472110713,0.21873849340625584,0.054950437963181324,0.12158014472110713,0.06662970675792582
Wayne,GA,13305,511,505,0.09378627337665592,0.051918878920082755,0.17695217185981854,0.0,1.30704923494474,0.0,0.12430680062739272,0.29236998812386933,0.0,0.12430680062739272,0.12430680062739272
Centre,PA,42027,511,505,0.09339123346876592,0.07403962504440256,0.09681434992345972,0.0,0.5782166744996623,0.04326726499857197,0.10190431081212069,0.3124096052985694,0.04326726499857197,0.10190431081212069,0.05863704581354872
Crawford,PA,42039,511,505,0.0932838151706627,0.07363091245252054,0.08131128142455457,0.0,0.4674675285565457,0.043557737099099776,0.12653888954372966,0.2591113610032506,0.043557737099099776,0.12653888954372966,0.08298115244462989
Scotland,MO,29199,511,505,0.0931910849284219,0.0,0.49668176539144443,0.0,4.348028406193991,0.0,0.0,0.11954292583462611,0.0,0.0,0.0
Culpeper,VA,51047,511,505,0.09314988833956873,0.08579086334869086,0.06617349927713129,0.0,0.3104210889702557,0.059212998420734984,0.12099264623103131,0.22476772909729745,0.059212998420734984,0.12099264623103131,0.06177964781029633
Butte,CA,06007,511,505,0.09308776884576576,0.08588127850261736,0.05894720771982549,0.0,0.25704513126299366,0.04737351114694386,0.12008171452963266,0.2242419761424756,0.04737351114694386,0.12008171452963266,0.0727082033826888
Jackson,MS,28059,511,505,0.09300117779068849,0.08102700456731403,0.07763599871924144,0.0,0.5395214218250778,0.049176939666701946,0.10864168667544087,0.19083531410969845,0.049176939666701946,0.10864168667544087,0.059464747008738925
Calloway,KY,21035,511,505,0.09296207918210235,0.07978630143496122,0.1286170031170118,0.0,0.7455086604237603,0.0,0.12100877965504285,0.2991645967498487,0.0,0.12100877965504285,0.12100877965504285
Cleveland,OK,40027,511,505,0.09288613148199651,0.07091597082901817,0.08584153455936432,0.022529353947651935,0.5314248970459085,0.04823922707356592,0.09458949602790315,0.27846425301741984,0.04823922707356592,0.09458949602790315,0.04635026895433723
Candler,GA,13043,497,491,0.09286635798780277,0.0,0.2899532081796698,0.0,2.549360693144662,0.0,0.032175155380983575,0.4785131983574141,0.0,0.032175155380983575,0.032175155380983575
Dallas,AL,01047,511,505,0.09286610206650095,0.07070611739495869,0.11262961400818962,0.0,0.5602298639682991,0.0,0.15370643520855767,0.2892833384163196,0.0,0.15370643520855767,0.15370643520855767
St. Clair,IL,17163,511,505,0.09276831671508484,0.08406736425213036,0.03996135711245899,0.01810463064301862,0.2654430912512663,0.06785458271433585,0.10850989698180472,0.17658059986614888,0.06785458271433585,0.10850989698180472,0.040655314267468864
Saline,KS,20169,511,505,0.09256692513052736,0.08887104726411899,0.08292856302973337,0.0,0.48622500182690676,0.029982625109016666,0.12559520092678028,0.24682566293686992,0.029982625109016666,0.12559520092678028,0.09561257581776361
Aroostook,ME,23003,511,505,0.09232057331572885,0.019895352345240643,0.1865135056857936,0.0,0.9268518915484535,0.0,0.07959018306792705,0.5548572890324397,0.0,0.07959018306792705,0.07959018306792705
Coconino,AZ,04005,511,505,0.0922834851758974,0.08828788034167603,0.05810684158248633,0.0,0.289908316246642,0.05998856071147668,0.11582898302303031,0.1996723728058756,0.05998856071147668,0.11582898302303031,0.05584042231155363
Thurston,WA,53067,511,505,0.09221006936692117,0.07904091185930899,0.03773450016629483,0.0,0.20775064919450045,0.06102129906397248,0.12400396289992863,0.16234793743983036,0.06102129906397248,0.12400396289992863,0.06298266383595615
Mercer,NJ,34021,511,505,0.09220358633706234,0.07539238008217927,0.07179861746857999,0.0,0.35200236266029866,0.05515927985526927,0.10269266271076546,0.2741726598778833,0.05515927985526927,0.10269266271076546,0.047533382855496194
Mchenry,IL,17111,511,505,0.0920726297283449,0.06063469591032917,0.10114919402896537,0.033555764647525854,0.6650055976782328,0.04705090230282139,0.08517328436207239,0.3453538552216517,0.04705090230282139,0.08517328436207239,0.038122382059250996
Webster,IA,19187,511,505,0.09204408998965244,0.08303226642060223,0.09011921411027912,0.0,0.7198575726425486,0.03912486765223157,0.12580162826575292,0.2635073206804349,0.03912486765223157,0.12580162826575292,0.08667676061352135
Lexington,SC,45063,511,505,0.0916499436938611,0.0783685419756955,0.07078344509836729,0.0179797681921113,0.41207586036817656,0.047190312101696885,0.10238099582849411,0.264304683424284,0.047190312101696885,0.10238099582849411,0.055190683726797224
Monroe,PA,42089,511,505,0.09130781277847538,0.08274673317992279,0.06521528741702899,0.0,0.36117347782647374,0.054183486433170724,0.11617016037802577,0.21279223939102013,0.054183486433170724,0.11617016037802577,0.06198667394485505
Morris,NJ,34027,511,505,0.09119981873635091,0.06855315569673266,0.06330478301553108,0.0,0.2917082075797782,0.05098485694657005,0.12681262053929657,0.22098850332653933,0.05098485694657005,0.12681262053929657,0.07582776359272653
San Francisco,CA,06075,511,505,0.09105690255555157,0.08260813281765522,0.03731116713903054,0.02925682296512186,0.2778120672064871,0.0650524222438401,0.11454312517030903,0.14888899340291195,0.0650524222438401,0.11454312517030903,0.04949070292646893
Kenosha,WI,55059,511,505,0.09074126815560504,0.08216215019566334,0.04215061864865827,0.0,0.24484965023543862,0.05932536182068123,0.11601387228885739,0.17257629618806378,0.05932536182068123,0.11601387228885739,0.056688510468176155
Warren,NY,36113,511,505,0.09034360094858458,0.07537022845773308,0.09256937012026391,0.0,0.4509338164923521,0.0,0.12427452108080848,0.30183992462076825,0.0,0.12427452108080848,0.12427452108080848
San Diego,CA,06073,511,505,0.08965544691925018,0.08323474391960117,0.02906679657859876,0.015792012028755933,0.17047972516423812,0.06655551639444911,0.10876007720268725,0.145891877963944,0.06655551639444911,0.10876007720268725,0.042204560808238145
Berkeley,WV,54003,511,505,0.08949584871601646,0.07488426602768276,0.07176498384153081,0.0,0.46665722099506174,0.0584331996339663,0.10073362434351527,0.22184332960058198,0.0584331996339663,0.10073362434351527,0.042300424709548964
Douglas,OR,41019,511,505,0.08923907406313168,0.06036052695652389,0.10926487740341086,0.0,0.8035322200569092,0.04033441742246383,0.09757448187232473,0.2559189239821887,0.04033441742246383,0.09757448187232473,0.0572400644498609
Chesapeake City,VA,51550,511,505,0.08917302066052454,0.08370851937310955,0.05193692297096751,0.0,0.25042754789670973,0.04999316055572884,0.11640891750138634,0.19120171960507426,0.04999316055572884,0.11640891750138634,0.06641575694565749
Bristol,MA,25005,511,505,0.08852827701475992,0.0707382658789721,0.05240651774387427,0.035443575289495904,0.3062895261621566,0.051335789032094584,0.09887943163637056,0.19366813444273065,0.051335789032094584,0.09887943163637056,0.047543642604275974
Lapeer,MI,26087,511,505,0.08848401131170476,0.06163708572428483,0.08820671126996578,0.0,0.4899041439352099,0.039010194449378234,0.10470742615410597,0.2645167055428072,0.039010194449378234,0.10470742615410597,0.06569723170472774
Lake,IL,17097,511,505,0.08847331242157655,0.06937610522838004,0.04462861715475446,0.015695361805132983,0.19828347201079,0.05711427263177311,0.12526463718780964,0.1727182144369212,0.05711427263177311,0.12526463718780964,0.06815036455603654
St. Joseph,IN,18141,511,505,0.0883476775956816,0.0768573961928206,0.046924643027762246,0.0,0.2358563922917818,0.06001771264396442,0.11721251117143497,0.1738465905902302,0.06001771264396442,0.11721251117143497,0.05719479852747055
Missoula,MT,30063,511,505,0.08797334236916188,0.06808450691442777,0.07086183985367288,0.0,0.3862528437860092,0.0477270482033128,0.10669297266172148,0.242598476724551,0.0477270482033128,0.10669297266172148,0.05896592445840868
Mitchell,NC,37121,511,505,0.08793106239147423,0.0,0.34802274275713735,0.0,3.259117843656983,0.0,0.0,0.28565091318273345,0.0,0.0,0.0
Webster,LA,22119,511,505,0.08770152503755287,0.04206437362023353,0.10239427059088568,0.0,0.39920137051435756,0.0,0.15358956625262138,0.3070915413904049,0.0,0.15358956625262138,0.15358956625262138
King,WA,53033,511,505,0.08747970904606976,0.08017904558855195,0.030925397871183532,0.0379903701069994,0.18914296398475078,0.06636683858435619,0.09909566341940433,0.1560122281576653,0.06636683858435619,0.09909566341940433,0.032728824835048145
Clinton,MO,29049,511,505,0.08697405602358178,0.0682350575588138,0.10315032008967599,0.0,0.43377365163877807,0.0,0.14332363288180586,0.28492569106646515,0.0,0.14332363288180586,0.14332363288180586
Sumner,TN,47165,511,505,0.08686668148945671,0.07925167578804779,0.051811722398482474,0.0,0.37634256615702094,0.06105830045399888,0.09581623750456272,0.18043745407605138,0.06105830045399888,0.09581623750456272,0.03475793705056384
Greenville,SC,45045,511,505,0.08609874005756059,0.07271633300919997,0.06197891365194592,0.016632745822363324,0.3335577544466232,0.035431812587935284,0.11253593979407217,0.21285014910910646,0.035431812587935284,0.11253593979407217,0.07710412720613688
Calhoun,MI,26025,511,505,0.08606482163459715,0.07281061259887359,0.0502634430097003,0.0,0.3528113820037329,0.056078022426419315,0.10440681126108739,0.17057456614327646,0.056078022426419315,0.10440681126108739,0.048328788834668075
Sumter,SC,45085,511,505,0.08597835844541923,0.07345065252793825,0.06156472405743851,0.0,0.29811809721065147,0.04262408208526317,0.12021173724105491,0.20736743979510414,0.04262408208526317,0.12021173724105491,0.07758765515579175
Monroe,TN,47123,511,505,0.0855836746354957,0.06763477530587232,0.08560669229608014,0.0,0.5634831243314403,0.03390355902673181,0.11326358695177678,0.2525898946886194,0.03390355902673181,0.11326358695177678,0.07936002792504497
Saline,MO,29195,511,505,0.08557117642246918,0.01905330713409078,0.18933317733042987,0.0,1.4597674898526516,0.0,0.08844167217681179,0.47430941743585026,0.0,0.08844167217681179,0.08844167217681179
